batch_id,instance_id,repetition,seed,core,pid,started_at_utc,finished_at_utc,wall_time_seconds,simulation_runtime_seconds,algorithm_time_seconds,algorithm_dispatch_count,score,return_code,status,workspace,log_path,error
20260730_035109,29,5,29005,3,2899308,2026-07-30T04:25:14.257802+00:00,2026-07-30T04:46:29.062289+00:00,1274.804,1273.966556,1139.96,176,1927624.3977777779,0,SUCCESS,jobs/instance_029/repetition_005_seed_29005,jobs/instance_029/repetition_005_seed_29005/worker.log,
20260730_035109,30,1,30001,8,2899472,2026-07-30T04:25:20.900870+00:00,2026-07-30T04:45:03.813467+00:00,1182.913,1182.010543,1053.641,171,1146084.688888889,0,SUCCESS,jobs/instance_030/repetition_001_seed_30001,jobs/instance_030/repetition_001_seed_30001/worker.log,
20260730_035109,30,2,30002,1,2899724,2026-07-30T04:25:29.925153+00:00,2026-07-30T04:45:19.865814+00:00,1189.941,1189.066972,1053.945,177,1631763.1555555556,0,SUCCESS,jobs/instance_030/repetition_002_seed_30002,jobs/instance_030/repetition_002_seed_30002/worker.log,
20260730_035109,30,3,30003,19,2899938,2026-07-30T04:25:37.753615+00:00,2026-07-30T04:45:34.559208+00:00,1196.806,1196.038491,1063.783,175,1157020.8694444445,0,SUCCESS,jobs/instance_030/repetition_003_seed_30003,jobs/instance_030/repetition_003_seed_30003/worker.log,
20260730_035109,30,4,30004,0,2900024,2026-07-30T04:25:41.377642+00:00,2026-07-30T04:45:09.237649+00:00,1167.86,1167.002928,1039.058,170,859044.6944444445,0,SUCCESS,jobs/instance_030/repetition_004_seed_30004,jobs/instance_030/repetition_004_seed_30004/worker.log,
20260730_035109,30,5,30005,5,2900254,2026-07-30T04:25:50.210129+00:00,2026-07-30T04:45:30.111703+00:00,1179.902,1179.027348,1048.827,170,821137.6833333333,0,SUCCESS,jobs/instance_030/repetition_005_seed_30005,jobs/instance_030/repetition_005_seed_30005/worker.log,
20260730_035109,31,1,31001,10,2900306,2026-07-30T04:25:52.230843+00:00,2026-07-30T04:47:15.809005+00:00,1283.578,1282.605297,1150.693,174,1835953.7677777777,0,SUCCESS,jobs/instance_031/repetition_001_seed_31001,jobs/instance_031/repetition_001_seed_31001/worker.log,
20260730_035109,31,2,31002,2,2900441,2026-07-30T04:25:57.052288+00:00,2026-07-30T04:46:23.638312+00:00,1226.586,1225.691114,1100.37,165,1454115.8305555554,0,SUCCESS,jobs/instance_031/repetition_002_seed_31002,jobs/instance_031/repetition_002_seed_31002/worker.log,
20260730_035109,31,3,31003,4,2900487,2026-07-30T04:25:59.275062+00:00,2026-07-30T04:47:12.181412+00:00,1272.906,1272.006426,1143.557,169,1465588.75,0,SUCCESS,jobs/instance_031/repetition_003_seed_31003,jobs/instance_031/repetition_003_seed_31003/worker.log,
20260730_035109,31,4,31004,12,2900645,2026-07-30T04:26:06.299318+00:00,2026-07-30T04:47:18.433271+00:00,1272.134,1271.23416,1141.08,172,1858042.2027777778,0,SUCCESS,jobs/instance_031/repetition_004_seed_31004,jobs/instance_031/repetition_004_seed_31004/worker.log,
20260730_035109,31,5,31005,15,2900768,2026-07-30T04:26:11.525077+00:00,2026-07-30T04:47:18.453974+00:00,1266.929,1265.942066,1137.347,168,892701.7066666667,0,SUCCESS,jobs/instance_031/repetition_005_seed_31005,jobs/instance_031/repetition_005_seed_31005/worker.log,
20260730_035109,32,1,32001,16,2900863,2026-07-30T04:26:15.949384+00:00,2026-07-30T04:46:51.346251+00:00,1235.397,1234.590502,1104.444,171,662932.0544444445,0,SUCCESS,jobs/instance_032/repetition_001_seed_32001,jobs/instance_032/repetition_001_seed_32001/worker.log,
20260730_035109,32,2,32002,14,2900957,2026-07-30T04:26:19.569693+00:00,2026-07-30T04:47:19.497803+00:00,1259.928,1259.073997,1128.16,173,663682.2316666666,0,SUCCESS,jobs/instance_032/repetition_002_seed_32002,jobs/instance_032/repetition_002_seed_32002/worker.log,
20260730_035109,32,3,32003,17,2900991,2026-07-30T04:26:21.192469+00:00,2026-07-30T04:47:19.075968+00:00,1257.884,1256.951604,1128.387,170,843728.7661111112,0,SUCCESS,jobs/instance_032/repetition_003_seed_32003,jobs/instance_032/repetition_003_seed_32003/worker.log,
20260730_035109,32,4,32004,7,2901169,2026-07-30T04:26:30.421534+00:00,2026-07-30T04:47:34.931877+00:00,1264.51,1263.60406,1133.777,171,655083.4366666666,0,SUCCESS,jobs/instance_032/repetition_004_seed_32004,jobs/instance_032/repetition_004_seed_32004/worker.log,
20260730_035109,32,5,32005,9,2901493,2026-07-30T04:26:47.858697+00:00,2026-07-30T04:48:22.603454+00:00,1294.745,1293.944276,1158.798,178,1872877.6977777777,0,SUCCESS,jobs/instance_032/repetition_005_seed_32005,jobs/instance_032/repetition_005_seed_32005/worker.log,
20260730_035109,33,1,33001,8,2914378,2026-07-30T04:45:03.832749+00:00,2026-07-30T05:10:06.363724+00:00,1502.531,1501.665614,1344.52,202,8459498.154,0,SUCCESS,jobs/instance_033/repetition_001_seed_33001,jobs/instance_033/repetition_001_seed_33001/worker.log,
20260730_035109,33,2,33002,0,2914458,2026-07-30T04:45:09.255001+00:00,2026-07-30T05:10:14.408164+00:00,1505.153,1504.288424,1348.033,200,8316156.453555556,0,SUCCESS,jobs/instance_033/repetition_002_seed_33002,jobs/instance_033/repetition_002_seed_33002/worker.log,
20260730_035109,33,3,33003,1,2914641,2026-07-30T04:45:19.883135+00:00,2026-07-30T05:10:43.720628+00:00,1523.837,1522.966395,1361.157,205,8543951.477777777,0,SUCCESS,jobs/instance_033/repetition_003_seed_33003,jobs/instance_033/repetition_003_seed_33003/worker.log,
20260730_035109,33,4,33004,13,2914657,2026-07-30T04:45:21.504471+00:00,2026-07-30T05:10:37.471949+00:00,1515.967,1515.013471,1358.665,200,9674168.593111113,0,SUCCESS,jobs/instance_033/repetition_004_seed_33004,jobs/instance_033/repetition_004_seed_33004/worker.log,
20260730_035109,33,5,33005,5,2914800,2026-07-30T04:45:30.144583+00:00,2026-07-30T05:11:10.254596+00:00,1540.11,1539.162869,1376.378,207,9402019.800666666,0,SUCCESS,jobs/instance_033/repetition_005_seed_33005,jobs/instance_033/repetition_005_seed_33005/worker.log,
20260730_035109,34,1,34001,19,2914865,2026-07-30T04:45:34.577173+00:00,2026-07-30T05:11:14.494950+00:00,1539.918,1538.952807,1383.983,199,7247153.874444444,0,SUCCESS,jobs/instance_034/repetition_001_seed_34001,jobs/instance_034/repetition_001_seed_34001/worker.log,
20260730_035109,34,2,34002,11,2915228,2026-07-30T04:45:59.417661+00:00,2026-07-30T05:11:05.617657+00:00,1506.2,1505.401621,1355.714,190,5491835.415333333,0,SUCCESS,jobs/instance_034/repetition_002_seed_34002,jobs/instance_034/repetition_002_seed_34002/worker.log,
20260730_035109,34,3,34003,2,2915650,2026-07-30T04:46:23.657420+00:00,2026-07-30T05:11:37.351896+00:00,1513.694,1512.807543,1365.079,189,4694376.863555556,0,SUCCESS,jobs/instance_034/repetition_003_seed_34003,jobs/instance_034/repetition_003_seed_34003/worker.log,
20260730_035109,34,4,34004,3,2915759,2026-07-30T04:46:29.083265+00:00,2026-07-30T05:11:50.797739+00:00,1521.714,1520.883317,1370.597,192,6147794.217111111,0,SUCCESS,jobs/instance_034/repetition_004_seed_34004,jobs/instance_034/repetition_004_seed_34004/worker.log,
20260730_035109,34,5,34005,18,2915822,2026-07-30T04:46:31.906868+00:00,2026-07-30T05:12:18.711714+00:00,1546.805,1545.898693,1391.167,198,7726733.664444444,0,SUCCESS,jobs/instance_034/repetition_005_seed_34005,jobs/instance_034/repetition_005_seed_34005/worker.log,
20260730_035109,35,1,35001,6,2915847,2026-07-30T04:46:33.130216+00:00,2026-07-30T05:11:59.248136+00:00,1526.118,1525.153389,1368.663,199,9651921.993555555,0,SUCCESS,jobs/instance_035/repetition_001_seed_35001,jobs/instance_035/repetition_001_seed_35001/worker.log,
20260730_035109,35,2,35002,16,2916194,2026-07-30T04:46:51.365145+00:00,2026-07-30T05:12:34.763405+00:00,1543.398,1542.574455,1382.953,204,8489462.995333334,0,SUCCESS,jobs/instance_035/repetition_002_seed_35002,jobs/instance_035/repetition_002_seed_35002/worker.log,
20260730_035109,35,3,35003,4,2916555,2026-07-30T04:47:12.202079+00:00,2026-07-30T05:12:40.853268+00:00,1528.651,1527.781782,1373.833,197,9674378.640888888,0,SUCCESS,jobs/instance_035/repetition_003_seed_35003,jobs/instance_035/repetition_003_seed_35003/worker.log,
20260730_035109,35,4,35004,10,2916607,2026-07-30T04:47:15.830578+00:00,2026-07-30T05:12:40.015781+00:00,1524.185,1523.20417,1370.886,195,8025936.595111111,0,SUCCESS,jobs/instance_035/repetition_004_seed_35004,jobs/instance_035/repetition_004_seed_35004/worker.log,
20260730_035109,35,5,35005,12,2916630,2026-07-30T04:47:18.473966+00:00,2026-07-30T05:13:01.709098+00:00,1543.235,1542.281699,1382.051,206,9131762.709111111,0,SUCCESS,jobs/instance_035/repetition_005_seed_35005,jobs/instance_035/repetition_005_seed_35005/worker.log,
20260730_035109,36,1,36001,15,2916631,2026-07-30T04:47:18.474852+00:00,2026-07-30T05:13:35.581078+00:00,1577.106,1576.215547,1411.646,211,9116806.857777778,0,SUCCESS,jobs/instance_036/repetition_001_seed_36001,jobs/instance_036/repetition_001_seed_36001/worker.log,
20260730_035109,36,2,36002,17,2916651,2026-07-30T04:47:19.096430+00:00,2026-07-30T05:13:54.684834+00:00,1595.588,1594.650307,1426.497,214,12384733.179777779,0,SUCCESS,jobs/instance_036/repetition_002_seed_36002,jobs/instance_036/repetition_002_seed_36002/worker.log,
20260730_035109,36,3,36003,14,2916655,2026-07-30T04:47:19.518029+00:00,2026-07-30T05:14:07.145152+00:00,1607.627,1606.694919,1432.547,223,11310944.831111113,0,SUCCESS,jobs/instance_036/repetition_003_seed_36003,jobs/instance_036/repetition_003_seed_36003/worker.log,
20260730_035109,36,4,36004,7,2916856,2026-07-30T04:47:34.952745+00:00,2026-07-30T05:13:36.423348+00:00,1561.471,1560.404008,1396.72,208,9949917.108888889,0,SUCCESS,jobs/instance_036/repetition_004_seed_36004,jobs/instance_036/repetition_004_seed_36004/worker.log,
20260730_035109,36,5,36005,9,2917406,2026-07-30T04:48:22.625621+00:00,2026-07-30T05:14:48.822289+00:00,1586.197,1585.301293,1413.312,220,10879927.004222222,0,SUCCESS,jobs/instance_036/repetition_005_seed_36005,jobs/instance_036/repetition_005_seed_36005/worker.log,
20260730_035109,37,1,37001,8,2930031,2026-07-30T05:10:06.401423+00:00,2026-07-30T05:34:57.899704+00:00,1491.498,1490.637989,1340.772,191,8589888.047333334,0,SUCCESS,jobs/instance_037/repetition_001_seed_37001,jobs/instance_037/repetition_001_seed_37001/worker.log,
20260730_035109,37,2,37002,0,2930173,2026-07-30T05:10:14.450118+00:00,2026-07-30T05:35:43.706824+00:00,1529.257,1528.376307,1372.008,200,10626942.347333334,0,SUCCESS,jobs/instance_037/repetition_002_seed_37002,jobs/instance_037/repetition_002_seed_37002/worker.log,
20260730_035109,37,3,37003,13,2930643,2026-07-30T05:10:37.515249+00:00,2026-07-30T05:35:23.210059+00:00,1485.695,1484.867943,1334.146,192,10664245.051111111,0,SUCCESS,jobs/instance_037/repetition_003_seed_37003,jobs/instance_037/repetition_003_seed_37003/worker.log,
20260730_035109,37,4,37004,1,2930762,2026-07-30T05:10:43.759768+00:00,2026-07-30T05:35:29.456122+00:00,1485.696,1484.703792,1333.199,191,9611795.696444444,0,SUCCESS,jobs/instance_037/repetition_004_seed_37004,jobs/instance_037/repetition_004_seed_37004/worker.log,
20260730_035109,37,5,37005,11,2931238,2026-07-30T05:11:05.650222+00:00,2026-07-30T05:35:48.343147+00:00,1482.693,1481.7682,1332.032,193,10260692.988888888,0,SUCCESS,jobs/instance_037/repetition_005_seed_37005,jobs/instance_037/repetition_005_seed_37005/worker.log,
20260730_035109,38,1,38001,5,2931340,2026-07-30T05:11:10.290937+00:00,2026-07-30T05:37:14.034841+00:00,1563.744,1562.896755,1384.492,226,14577952.847555555,0,SUCCESS,jobs/instance_038/repetition_001_seed_38001,jobs/instance_038/repetition_001_seed_38001/worker.log,
20260730_035109,38,2,38002,19,2931426,2026-07-30T05:11:14.534073+00:00,2026-07-30T05:36:46.466183+00:00,1531.932,1531.092242,1361.691,217,12706587.626666667,0,SUCCESS,jobs/instance_038/repetition_002_seed_38002,jobs/instance_038/repetition_002_seed_38002/worker.log,
20260730_035109,38,3,38003,2,2931918,2026-07-30T05:11:37.382205+00:00,2026-07-30T05:37:00.113686+00:00,1522.731,1521.863648,1355.779,212,12954615.950444443,0,SUCCESS,jobs/instance_038/repetition_003_seed_38003,jobs/instance_038/repetition_003_seed_38003/worker.log,
20260730_035109,38,4,38004,3,2932202,2026-07-30T05:11:50.834629+00:00,2026-07-30T05:36:42.024538+00:00,1491.19,1490.363074,1331.823,218,15002747.196,0,SUCCESS,jobs/instance_038/repetition_004_seed_38004,jobs/instance_038/repetition_004_seed_38004/worker.log,
20260730_035109,38,5,38005,6,2932370,2026-07-30T05:11:59.288931+00:00,2026-07-30T05:37:35.289987+00:00,1536.001,1535.037352,1364.713,217,13386751.991333334,0,SUCCESS,jobs/instance_038/repetition_005_seed_38005,jobs/instance_038/repetition_005_seed_38005/worker.log,
20260730_035109,39,1,39001,18,2932785,2026-07-30T05:12:18.749318+00:00,2026-07-30T05:37:03.350819+00:00,1484.602,1483.790411,1341.188,205,7571345.128666667,0,SUCCESS,jobs/instance_039/repetition_001_seed_39001,jobs/instance_039/repetition_001_seed_39001/worker.log,
20260730_035109,39,2,39002,16,2933078,2026-07-30T05:12:34.811143+00:00,2026-07-30T05:38:14.228399+00:00,1539.417,1538.558845,1385.288,205,7717643.644444444,0,SUCCESS,jobs/instance_039/repetition_002_seed_39002,jobs/instance_039/repetition_002_seed_39002/worker.log,
20260730_035109,39,3,39003,10,2933187,2026-07-30T05:12:40.051862+00:00,2026-07-30T05:37:10.000451+00:00,1469.949,1469.082839,1332.434,192,6411853.245555556,0,SUCCESS,jobs/instance_039/repetition_003_seed_39003,jobs/instance_039/repetition_003_seed_39003/worker.log,
20260730_035109,39,4,39004,4,2933190,2026-07-30T05:12:40.892318+00:00,2026-07-30T05:38:04.756308+00:00,1523.864,1522.985635,1368.11,200,6517705.201777778,0,SUCCESS,jobs/instance_039/repetition_004_seed_39004,jobs/instance_039/repetition_004_seed_39004/worker.log,
20260730_035109,39,5,39005,12,2933547,2026-07-30T05:13:01.753785+00:00,2026-07-30T05:38:06.389951+00:00,1504.636,1503.91102,1358.595,201,7899699.232,0,SUCCESS,jobs/instance_039/repetition_005_seed_39005,jobs/instance_039/repetition_005_seed_39005/worker.log,
20260730_035109,40,1,40001,15,2934044,2026-07-30T05:13:35.621983+00:00,2026-07-30T05:38:35.077040+00:00,1499.455,1498.532573,1343.261,218,8350925.779111111,0,SUCCESS,jobs/instance_040/repetition_001_seed_40001,jobs/instance_040/repetition_001_seed_40001/worker.log,
20260730_035109,40,2,40002,7,2934064,2026-07-30T05:13:36.468892+00:00,2026-07-30T05:39:38.456094+00:00,1561.987,1561.129841,1392.8,227,10614983.579333333,0,SUCCESS,jobs/instance_040/repetition_002_seed_40002,jobs/instance_040/repetition_002_seed_40002/worker.log,
