algorithm,instance_id,status,score,runtime_seconds,simulator_runtime_seconds,started_at_utc,finished_at_utc,seed,pid,error
AGVNS,instance_10,SUCCESS,153423.204444,498.054874,,2026-08-24T10:14:22.842081+00:00,2026-08-24T10:22:40.896979+00:00,20270825,3732,
