batch_id,instance_id,repetition,seed,core,pid,started_at_utc,finished_at_utc,wall_time_seconds,simulation_runtime_seconds,algorithm_time_seconds,algorithm_dispatch_count,score,return_code,status,workspace,log_path,error
20260730_205247,63,1,63001,10,3597183,2026-07-30T20:52:47.690366+00:00,2026-07-30T23:08:32.527794+00:00,8144.837,8142.278041,5366.758,2130,4083347797.4762225,0,SUCCESS,jobs/instance_063/repetition_001_seed_63001,jobs/instance_063/repetition_001_seed_63001/worker.log,
20260730_205247,63,2,63002,11,3597184,2026-07-30T20:52:47.691189+00:00,2026-07-30T23:09:23.748287+00:00,8196.057,8193.528581,5360.437,2221,4216686426.2942224,0,SUCCESS,jobs/instance_063/repetition_002_seed_63002,jobs/instance_063/repetition_002_seed_63002/worker.log,
20260730_205247,63,3,63003,12,3597185,2026-07-30T20:52:47.691973+00:00,2026-07-30T23:05:45.578308+00:00,7977.886,7975.390741,5240.957,2112,4028265968.5938888,0,SUCCESS,jobs/instance_063/repetition_003_seed_63003,jobs/instance_063/repetition_003_seed_63003/worker.log,
20260730_205247,63,4,63004,13,3597186,2026-07-30T20:52:47.692724+00:00,2026-07-30T23:10:28.583482+00:00,8260.891,8257.369479,5446.726,2099,4092992851.1964445,0,SUCCESS,jobs/instance_063/repetition_004_seed_63004,jobs/instance_063/repetition_004_seed_63004/worker.log,
20260730_205247,63,5,63005,14,3597187,2026-07-30T20:52:47.693478+00:00,2026-07-30T23:05:41.528817+00:00,7973.835,7971.466732,5318.855,1919,3704900473.2204447,0,SUCCESS,jobs/instance_063/repetition_005_seed_63005,jobs/instance_063/repetition_005_seed_63005/worker.log,
20260730_205247,64,1,64001,15,3597188,2026-07-30T20:52:47.694589+00:00,2026-07-30T23:01:43.807126+00:00,7736.113,7732.702142,5138.398,1913,3707396661.0206666,0,SUCCESS,jobs/instance_064/repetition_001_seed_64001,jobs/instance_064/repetition_001_seed_64001/worker.log,
20260730_205247,64,2,64002,16,3597189,2026-07-30T20:52:47.696203+00:00,2026-07-30T22:53:22.758542+00:00,7235.062,7232.567218,4820.683,1772,3556020061.4242225,0,SUCCESS,jobs/instance_064/repetition_002_seed_64002,jobs/instance_064/repetition_002_seed_64002/worker.log,
20260730_205247,64,3,64003,17,3597190,2026-07-30T20:52:47.697864+00:00,2026-07-30T22:54:29.989330+00:00,7302.291,7300.033891,4922.858,1767,3355679351.6723337,0,SUCCESS,jobs/instance_064/repetition_003_seed_64003,jobs/instance_064/repetition_003_seed_64003/worker.log,
20260730_205247,64,4,64004,18,3597191,2026-07-30T20:52:47.699313+00:00,2026-07-30T22:57:16.695780+00:00,7468.996,7465.765753,5067.396,1811,3371367006.966889,0,SUCCESS,jobs/instance_064/repetition_004_seed_64004,jobs/instance_064/repetition_004_seed_64004/worker.log,
20260730_205247,64,5,64005,19,3597192,2026-07-30T20:52:47.700402+00:00,2026-07-30T23:00:05.026657+00:00,7637.326,7633.868778,5156.183,1813,3454142655.2614446,0,SUCCESS,jobs/instance_064/repetition_005_seed_64005,jobs/instance_064/repetition_005_seed_64005/worker.log,
