batch_id,instance_id,repetition,seed,core,pid,started_at_utc,finished_at_utc,wall_time_seconds,simulation_runtime_seconds,algorithm_time_seconds,algorithm_dispatch_count,score,return_code,status,workspace,log_path,error
20260727_110733,7,2,7002,9,1000706,2026-07-27T11:14:37.759090+00:00,2026-07-27T11:21:48.556639+00:00,430.798,429.852813,318.756,144,3985.88,0,SUCCESS,jobs/instance_007/repetition_002_seed_7002,jobs/instance_007/repetition_002_seed_7002/worker.log,
20260727_110733,7,3,7003,15,1000719,2026-07-27T11:14:38.165311+00:00,2026-07-27T11:21:57.380594+00:00,439.215,438.207205,324.914,148,3988.02,0,SUCCESS,jobs/instance_007/repetition_003_seed_7003,jobs/instance_007/repetition_003_seed_7003/worker.log,
20260727_110733,7,4,7004,5,1000793,2026-07-27T11:14:39.780032+00:00,2026-07-27T11:22:02.001473+00:00,442.221,441.332307,328.352,144,3986.58,0,SUCCESS,jobs/instance_007/repetition_004_seed_7004,jobs/instance_007/repetition_004_seed_7004/worker.log,
20260727_110733,7,5,7005,1,1000967,2026-07-27T11:14:44.991767+00:00,2026-07-27T11:22:01.392492+00:00,436.401,435.551974,324.539,144,3787.76,0,SUCCESS,jobs/instance_007/repetition_005_seed_7005,jobs/instance_007/repetition_005_seed_7005/worker.log,
20260727_110733,8,1,8001,4,1001256,2026-07-27T11:14:53.821159+00:00,2026-07-27T11:22:29.471722+00:00,455.651,454.885239,336.464,156,67.9,0,SUCCESS,jobs/instance_008/repetition_001_seed_8001,jobs/instance_008/repetition_001_seed_8001/worker.log,
20260727_110733,8,2,8002,2,1001442,2026-07-27T11:14:59.637433+00:00,2026-07-27T11:22:42.720387+00:00,463.083,462.274207,341.509,160,65.75999999999999,0,SUCCESS,jobs/instance_008/repetition_002_seed_8002,jobs/instance_008/repetition_002_seed_8002/worker.log,
20260727_110733,8,3,8003,8,1001496,2026-07-27T11:15:01.044908+00:00,2026-07-27T11:22:36.505441+00:00,455.461,454.659793,335.207,157,66.06000000000002,0,SUCCESS,jobs/instance_008/repetition_003_seed_8003,jobs/instance_008/repetition_003_seed_8003/worker.log,
20260727_110733,8,4,8004,3,1001632,2026-07-27T11:15:05.071250+00:00,2026-07-27T11:22:54.338617+00:00,469.267,468.431606,345.712,158,66.14000000000001,0,SUCCESS,jobs/instance_008/repetition_004_seed_8004,jobs/instance_008/repetition_004_seed_8004/worker.log,
20260727_110733,8,5,8005,18,1001837,2026-07-27T11:15:11.682740+00:00,2026-07-27T11:23:08.969025+00:00,477.286,476.308301,349.891,159,66.2,0,SUCCESS,jobs/instance_008/repetition_005_seed_8005,jobs/instance_008/repetition_005_seed_8005/worker.log,
20260727_110733,9,1,9001,10,1011633,2026-07-27T11:20:59.359322+00:00,2026-07-27T11:30:31.656921+00:00,572.298,571.399762,453.685,158,5782.58,0,SUCCESS,jobs/instance_009/repetition_001_seed_9001,jobs/instance_009/repetition_001_seed_9001/worker.log,
20260727_110733,9,2,9002,13,1011641,2026-07-27T11:20:59.966838+00:00,2026-07-27T11:29:52.556911+00:00,532.59,531.807511,419.765,149,12698.715555555555,0,SUCCESS,jobs/instance_009/repetition_002_seed_9002,jobs/instance_009/repetition_002_seed_9002/worker.log,
20260727_110733,9,3,9003,19,1011648,2026-07-27T11:21:00.374391+00:00,2026-07-27T11:30:29.841823+00:00,569.467,568.699217,450.939,157,9065.628888888888,0,SUCCESS,jobs/instance_009/repetition_003_seed_9003,jobs/instance_009/repetition_003_seed_9003/worker.log,
20260727_110733,9,4,9004,11,1011917,2026-07-27T11:21:09.788597+00:00,2026-07-27T11:30:29.619339+00:00,559.831,558.920079,443.64,151,4676.222222222223,0,SUCCESS,jobs/instance_009/repetition_004_seed_9004,jobs/instance_009/repetition_004_seed_9004/worker.log,
20260727_110733,9,5,9005,14,1012093,2026-07-27T11:21:16.652518+00:00,2026-07-27T11:30:43.301607+00:00,566.649,565.780789,449.156,156,183.42000000000002,0,SUCCESS,jobs/instance_009/repetition_005_seed_9005,jobs/instance_009/repetition_005_seed_9005/worker.log,
20260727_110733,10,1,10001,12,1012429,2026-07-27T11:21:28.473032+00:00,2026-07-27T11:33:16.315914+00:00,707.843,706.976699,581.546,164,566190.8222222222,0,SUCCESS,jobs/instance_010/repetition_001_seed_10001,jobs/instance_010/repetition_001_seed_10001/worker.log,
20260727_110733,10,2,10002,16,1012585,2026-07-27T11:21:34.695734+00:00,2026-07-27T11:32:46.639838+00:00,671.944,671.045244,545.518,166,302648.1044444444,0,SUCCESS,jobs/instance_010/repetition_002_seed_10002,jobs/instance_010/repetition_002_seed_10002/worker.log,
20260727_110733,10,3,10003,7,1012586,2026-07-27T11:21:34.709948+00:00,2026-07-27T11:32:49.655537+00:00,674.946,673.763363,547.428,167,415432.0755555556,0,SUCCESS,jobs/instance_010/repetition_003_seed_10003,jobs/instance_010/repetition_003_seed_10003/worker.log,
20260727_110733,10,4,10004,17,1012710,2026-07-27T11:21:39.140562+00:00,2026-07-27T11:32:43.810580+00:00,664.67,663.692277,541.578,162,283187.7311111111,0,SUCCESS,jobs/instance_010/repetition_004_seed_10004,jobs/instance_010/repetition_004_seed_10004/worker.log,
20260727_110733,10,5,10005,6,1012863,2026-07-27T11:21:44.753045+00:00,2026-07-27T11:32:54.273340+00:00,669.52,668.589027,547.856,160,327016.64444444445,0,SUCCESS,jobs/instance_010/repetition_005_seed_10005,jobs/instance_010/repetition_005_seed_10005/worker.log,
20260727_110733,11,1,11001,9,1012970,2026-07-27T11:21:48.564503+00:00,2026-07-27T11:31:10.145251+00:00,561.581,560.775787,443.695,157,1180.0533333333333,0,SUCCESS,jobs/instance_011/repetition_001_seed_11001,jobs/instance_011/repetition_001_seed_11001/worker.log,
20260727_110733,11,2,11002,0,1013075,2026-07-27T11:21:52.976598+00:00,2026-07-27T11:31:28.212074+00:00,575.235,574.351564,456.03,157,3439.4955555555557,0,SUCCESS,jobs/instance_011/repetition_002_seed_11002,jobs/instance_011/repetition_002_seed_11002/worker.log,
20260727_110733,11,3,11003,15,1013182,2026-07-27T11:21:57.388730+00:00,2026-07-27T11:31:15.573653+00:00,558.185,557.30335,437.751,158,184.2,0,SUCCESS,jobs/instance_011/repetition_003_seed_11003,jobs/instance_011/repetition_003_seed_11003/worker.log,
20260727_110733,11,4,11004,1,1013274,2026-07-27T11:22:01.400272+00:00,2026-07-27T11:31:33.841763+00:00,572.441,571.652188,448.297,162,176.96,0,SUCCESS,jobs/instance_011/repetition_004_seed_11004,jobs/instance_011/repetition_004_seed_11004/worker.log,
20260727_110733,11,5,11005,5,1013302,2026-07-27T11:22:02.009673+00:00,2026-07-27T11:31:36.079406+00:00,574.07,573.063289,452.735,155,176.28,0,SUCCESS,jobs/instance_011/repetition_005_seed_11005,jobs/instance_011/repetition_005_seed_11005/worker.log,
20260727_110733,12,1,12001,4,1013969,2026-07-27T11:22:29.479947+00:00,2026-07-27T11:32:17.940231+00:00,588.46,587.51773,469.198,158,55173.61111111111,0,SUCCESS,jobs/instance_012/repetition_001_seed_12001,jobs/instance_012/repetition_001_seed_12001/worker.log,
20260727_110733,12,2,12002,8,1014136,2026-07-27T11:22:36.514040+00:00,2026-07-27T11:32:43.396865+00:00,606.883,605.962875,485.768,160,105434.85111111111,0,SUCCESS,jobs/instance_012/repetition_002_seed_12002,jobs/instance_012/repetition_002_seed_12002/worker.log,
20260727_110733,12,3,12003,2,1014275,2026-07-27T11:22:42.729314+00:00,2026-07-27T11:32:35.778671+00:00,593.049,592.123719,473.192,159,102324.86,0,SUCCESS,jobs/instance_012/repetition_003_seed_12003,jobs/instance_012/repetition_003_seed_12003/worker.log,
20260727_110733,12,4,12004,3,1014544,2026-07-27T11:22:54.347200+00:00,2026-07-27T11:33:34.142866+00:00,639.796,638.807421,511.713,164,92848.91333333333,0,SUCCESS,jobs/instance_012/repetition_004_seed_12004,jobs/instance_012/repetition_004_seed_12004/worker.log,
20260727_110733,12,5,12005,18,1014878,2026-07-27T11:23:08.977629+00:00,2026-07-27T11:33:55.190236+00:00,646.213,645.294584,515.279,167,234244.45111111112,0,SUCCESS,jobs/instance_012/repetition_005_seed_12005,jobs/instance_012/repetition_005_seed_12005/worker.log,
20260727_110733,13,1,13001,13,1023801,2026-07-27T11:29:52.566604+00:00,2026-07-27T11:38:49.479890+00:00,536.913,536.024021,422.696,152,22551.562222222223,0,SUCCESS,jobs/instance_013/repetition_001_seed_13001,jobs/instance_013/repetition_001_seed_13001/worker.log,
20260727_110733,13,2,13002,11,1024577,2026-07-27T11:30:29.629326+00:00,2026-07-27T11:39:30.535641+00:00,540.906,539.879647,420.865,158,4285.924444444445,0,SUCCESS,jobs/instance_013/repetition_002_seed_13002,jobs/instance_013/repetition_002_seed_13002/worker.log,
20260727_110733,13,3,13003,19,1024581,2026-07-27T11:30:29.852066+00:00,2026-07-27T11:39:11.708982+00:00,521.857,520.753474,405.612,154,1047.4888888888888,0,SUCCESS,jobs/instance_013/repetition_003_seed_13003,jobs/instance_013/repetition_003_seed_13003/worker.log,
20260727_110733,13,4,13004,10,1024611,2026-07-27T11:30:31.667436+00:00,2026-07-27T11:39:39.768368+00:00,548.101,547.300817,433.892,151,17336.2,0,SUCCESS,jobs/instance_013/repetition_004_seed_13004,jobs/instance_013/repetition_004_seed_13004/worker.log,
20260727_110733,13,5,13005,14,1024876,2026-07-27T11:30:43.312086+00:00,2026-07-27T11:39:47.187046+00:00,543.875,542.98112,426.635,152,2702.0288888888886,0,SUCCESS,jobs/instance_013/repetition_005_seed_13005,jobs/instance_013/repetition_005_seed_13005/worker.log,
20260727_110733,14,1,14001,9,1025493,2026-07-27T11:31:10.155989+00:00,2026-07-27T11:40:09.626251+00:00,539.47,538.618235,421.872,156,154.88,0,SUCCESS,jobs/instance_014/repetition_001_seed_14001,jobs/instance_014/repetition_001_seed_14001/worker.log,
20260727_110733,14,2,14002,15,1025614,2026-07-27T11:31:15.583497+00:00,2026-07-27T11:40:42.275775+00:00,566.692,565.766554,444.185,159,157.32000000000002,0,SUCCESS,jobs/instance_014/repetition_002_seed_14002,jobs/instance_014/repetition_002_seed_14002/worker.log,
20260727_110733,14,3,14003,0,1025880,2026-07-27T11:31:28.223160+00:00,2026-07-27T11:40:44.691109+00:00,556.468,555.57013,434.037,162,11080.768888888888,0,SUCCESS,jobs/instance_014/repetition_003_seed_14003,jobs/instance_014/repetition_003_seed_14003/worker.log,
20260727_110733,14,4,14004,1,1026021,2026-07-27T11:31:33.852613+00:00,2026-07-27T11:41:00.133785+00:00,566.281,565.470598,443.707,161,30249.7,0,SUCCESS,jobs/instance_014/repetition_004_seed_14004,jobs/instance_014/repetition_004_seed_14004/worker.log,
20260727_110733,14,5,14005,5,1026060,2026-07-27T11:31:36.090176+00:00,2026-07-27T11:41:11.556353+00:00,575.466,574.574853,450.624,160,8813.56,0,SUCCESS,jobs/instance_014/repetition_005_seed_14005,jobs/instance_014/repetition_005_seed_14005/worker.log,
20260727_110733,15,1,15001,4,1026988,2026-07-27T11:32:17.951975+00:00,2026-07-27T11:42:14.990124+00:00,597.038,596.096241,472.302,165,55824.03333333333,0,SUCCESS,jobs/instance_015/repetition_001_seed_15001,jobs/instance_015/repetition_001_seed_15001/worker.log,
20260727_110733,15,2,15002,2,1027432,2026-07-27T11:32:35.790537+00:00,2026-07-27T11:42:05.717895+00:00,569.927,569.037554,450.863,157,33040.04666666666,0,SUCCESS,jobs/instance_015/repetition_002_seed_15002,jobs/instance_015/repetition_002_seed_15002/worker.log,
20260727_110733,15,3,15003,8,1027618,2026-07-27T11:32:43.409437+00:00,2026-07-27T11:42:13.172371+00:00,569.763,568.730205,449.125,159,44580.131111111106,0,SUCCESS,jobs/instance_015/repetition_003_seed_15003,jobs/instance_015/repetition_003_seed_15003/worker.log,
20260727_110733,15,4,15004,17,1027639,2026-07-27T11:32:43.823293+00:00,2026-07-27T11:42:00.687518+00:00,556.864,555.884234,438.517,157,23951.995555555553,0,SUCCESS,jobs/instance_015/repetition_004_seed_15004,jobs/instance_015/repetition_004_seed_15004/worker.log,
20260727_110733,15,5,15005,16,1027697,2026-07-27T11:32:46.652550+00:00,2026-07-27T11:42:07.333550+00:00,560.681,559.826269,440.233,160,23996.14888888889,0,SUCCESS,jobs/instance_015/repetition_005_seed_15005,jobs/instance_015/repetition_005_seed_15005/worker.log,
20260727_110733,16,1,16001,7,1027781,2026-07-27T11:32:49.669194+00:00,2026-07-27T11:41:52.024021+00:00,542.355,541.516294,424.489,156,50467.49777777778,0,SUCCESS,jobs/instance_016/repetition_001_seed_16001,jobs/instance_016/repetition_001_seed_16001/worker.log,
20260727_110733,16,2,16002,6,1027886,2026-07-27T11:32:54.294556+00:00,2026-07-27T11:41:52.855018+00:00,538.56,537.669441,418.299,158,66188.47333333333,0,SUCCESS,jobs/instance_016/repetition_002_seed_16002,jobs/instance_016/repetition_002_seed_16002/worker.log,
20260727_110733,16,3,16003,12,1028492,2026-07-27T11:33:16.329010+00:00,2026-07-27T11:42:18.007529+00:00,541.679,540.81806,423.76,157,80686.82222222222,0,SUCCESS,jobs/instance_016/repetition_003_seed_16003,jobs/instance_016/repetition_003_seed_16003/worker.log,
20260727_110733,16,4,16004,3,1028975,2026-07-27T11:33:34.155997+00:00,2026-07-27T11:42:27.830582+00:00,533.675,532.810857,416.497,153,42001.63777777778,0,SUCCESS,jobs/instance_016/repetition_004_seed_16004,jobs/instance_016/repetition_004_seed_16004/worker.log,
20260727_110733,16,5,16005,18,1029505,2026-07-27T11:33:55.201000+00:00,2026-07-27T11:43:01.916090+00:00,546.715,545.808665,429.648,152,88923.73777777779,0,SUCCESS,jobs/instance_016/repetition_005_seed_16005,jobs/instance_016/repetition_005_seed_16005/worker.log,
20260727_110733,17,1,17001,13,1035780,2026-07-27T11:38:49.492087+00:00,2026-07-27T11:53:34.570791+00:00,885.079,884.30295,769.927,152,99.075,0,SUCCESS,jobs/instance_017/repetition_001_seed_17001,jobs/instance_017/repetition_001_seed_17001/worker.log,
20260727_110733,17,2,17002,19,1036253,2026-07-27T11:39:11.721038+00:00,2026-07-27T11:53:50.198331+00:00,878.477,877.604502,759.767,157,103.46,0,SUCCESS,jobs/instance_017/repetition_002_seed_17002,jobs/instance_017/repetition_002_seed_17002/worker.log,
20260727_110733,17,3,17003,11,1036659,2026-07-27T11:39:30.547615+00:00,2026-07-27T11:54:40.904249+00:00,910.357,909.516351,794.148,152,102.235,0,SUCCESS,jobs/instance_017/repetition_003_seed_17003,jobs/instance_017/repetition_003_seed_17003/worker.log,
20260727_110733,17,4,17004,10,1036835,2026-07-27T11:39:39.780799+00:00,2026-07-27T11:53:23.334526+00:00,823.554,822.767074,706.779,154,102.32500000000002,0,SUCCESS,jobs/instance_017/repetition_004_seed_17004,jobs/instance_017/repetition_004_seed_17004/worker.log,
20260727_110733,17,5,17005,14,1036987,2026-07-27T11:39:47.198929+00:00,2026-07-27T11:54:31.278083+00:00,884.079,883.201993,765.859,152,95.635,0,SUCCESS,jobs/instance_017/repetition_005_seed_17005,jobs/instance_017/repetition_005_seed_17005/worker.log,
20260727_110733,18,1,18001,9,1037458,2026-07-27T11:40:09.638284+00:00,2026-07-27T11:54:03.441826+00:00,833.804,833.088937,719.598,153,110.37000000000003,0,SUCCESS,jobs/instance_018/repetition_001_seed_18001,jobs/instance_018/repetition_001_seed_18001/worker.log,
20260727_110733,18,2,18002,15,1038170,2026-07-27T11:40:42.288512+00:00,2026-07-27T11:54:53.732123+00:00,851.444,850.518798,730.723,159,111.37,0,SUCCESS,jobs/instance_018/repetition_002_seed_18002,jobs/instance_018/repetition_002_seed_18002/worker.log,
20260727_110733,18,3,18003,0,1038219,2026-07-27T11:40:44.702419+00:00,2026-07-27T11:53:58.220240+00:00,793.518,792.757446,678.245,157,103.585,0,SUCCESS,jobs/instance_018/repetition_003_seed_18003,jobs/instance_018/repetition_003_seed_18003/worker.log,
20260727_110733,18,4,18004,1,1038530,2026-07-27T11:41:00.146948+00:00,2026-07-27T11:55:05.176954+00:00,845.03,844.258757,727.69,158,109.35499999999998,0,SUCCESS,jobs/instance_018/repetition_004_seed_18004,jobs/instance_018/repetition_004_seed_18004/worker.log,
20260727_110733,18,5,18005,5,1038764,2026-07-27T11:41:11.569437+00:00,2026-07-27T11:55:03.958598+00:00,832.389,831.448897,713.084,155,102.19500000000001,0,SUCCESS,jobs/instance_018/repetition_005_seed_18005,jobs/instance_018/repetition_005_seed_18005/worker.log,
20260727_110733,19,1,19001,7,1039612,2026-07-27T11:41:52.037082+00:00,2026-07-27T11:57:27.264723+00:00,935.228,934.289596,817.003,159,127.96999999999998,0,SUCCESS,jobs/instance_019/repetition_001_seed_19001,jobs/instance_019/repetition_001_seed_19001/worker.log,
20260727_110733,19,2,19002,6,1039634,2026-07-27T11:41:52.868374+00:00,2026-07-27T11:57:13.234915+00:00,920.367,919.381497,806.058,155,132.67000000000002,0,SUCCESS,jobs/instance_019/repetition_002_seed_19002,jobs/instance_019/repetition_002_seed_19002/worker.log,
20260727_110733,19,3,19003,17,1039811,2026-07-27T11:42:00.701059+00:00,2026-07-27T11:57:27.283792+00:00,926.583,925.739117,810.93,155,127.85000000000002,0,SUCCESS,jobs/instance_019/repetition_003_seed_19003,jobs/instance_019/repetition_003_seed_19003/worker.log,
20260727_110733,19,4,19004,2,1039902,2026-07-27T11:42:05.731534+00:00,2026-07-27T11:56:34.546699+00:00,868.815,868.064374,754.371,159,132.61000000000004,0,SUCCESS,jobs/instance_019/repetition_004_seed_19004,jobs/instance_019/repetition_004_seed_19004/worker.log,
20260727_110733,19,5,19005,16,1039948,2026-07-27T11:42:07.354669+00:00,2026-07-27T11:57:00.005770+00:00,892.651,891.657306,776.938,154,133.355,0,SUCCESS,jobs/instance_019/repetition_005_seed_19005,jobs/instance_019/repetition_005_seed_19005/worker.log,
20260727_110733,20,1,20001,8,1040072,2026-07-27T11:42:13.188008+00:00,2026-07-27T11:56:06.503372+00:00,833.315,832.491519,710.974,164,3556.7811111111114,0,SUCCESS,jobs/instance_020/repetition_001_seed_20001,jobs/instance_020/repetition_001_seed_20001/worker.log,
20260727_110733,20,2,20002,4,1040090,2026-07-27T11:42:15.004538+00:00,2026-07-27T11:55:44.245698+00:00,809.241,808.407696,695.546,163,3357.7161111111113,0,SUCCESS,jobs/instance_020/repetition_002_seed_20002,jobs/instance_020/repetition_002_seed_20002/worker.log,
20260727_110733,20,3,20003,12,1040157,2026-07-27T11:42:18.022518+00:00,2026-07-27T11:55:53.071141+00:00,815.049,814.202724,703.795,149,3322.287777777778,0,SUCCESS,jobs/instance_020/repetition_003_seed_20003,jobs/instance_020/repetition_003_seed_20003/worker.log,
20260727_110733,20,4,20004,3,1040325,2026-07-27T11:42:27.857208+00:00,2026-07-27T11:55:32.216894+00:00,784.36,783.469857,673.584,161,3328.682777777778,0,SUCCESS,jobs/instance_020/repetition_004_seed_20004,jobs/instance_020/repetition_004_seed_20004/worker.log,
