algorithm,instance_id,status,score,runtime_seconds,simulator_runtime_seconds,started_at_utc,finished_at_utc,seed,pid,error
AGVNS,instance_17,SUCCESS,80.93,1753.417032,,2026-08-24T10:22:41.464709+00:00,2026-08-24T10:51:54.881767+00:00,20277828,8581,
