algorithm,instance_id,status,score,runtime_seconds,simulator_runtime_seconds,started_at_utc,finished_at_utc,seed,pid,error
AGVNS,instance_2,SUCCESS,90.12,259.886352,,2026-08-24T10:14:09.500343+00:00,2026-08-24T10:18:29.386720+00:00,20262829,3543,
