algorithm,instance_id,status,score,runtime_seconds,simulator_runtime_seconds,started_at_utc,finished_at_utc,seed,pid,error
AGVNS,instance_1,SUCCESS,127.64,261.616075,,2026-08-24T10:09:56.721131+00:00,2026-08-24T10:14:18.337234+00:00,20261825,3,
