algorithm,instance_id,status,score,runtime_seconds,simulator_runtime_seconds,started_at_utc,finished_at_utc,seed,pid,error
AGVNS,instance_18,SUCCESS,87.935,1498.083279,,2026-08-24T10:27:35.781587+00:00,2026-08-24T10:52:33.864890+00:00,20278826,9988,
